日期,总收益,持有收益,历史收益,买入情况,卖出情况,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价
2015-01-05,2284.5,0.0,2284.5,FULL_purchase_failbuy:126018.SH-price:94.26-low price;FULL_purchase_failbuy:126019.SH-price:97.82-low price;FULL_purchase_failbuy:110009.SH-price:93.82-low price;FULL_purchase_failbuy:110030.SH-price:100.0197-low price;FULL_purchase_fail,sell:110033.SH-price:0.0-due;sell:113008.SH-price:0.0-due;sell:113011.SH-price:0.0-due;sell:128016.SZ-price:0.0-due;sell:128019.SZ-price:0.0-due;sell:123002.SZ-price:0.0-due;sell:128021.SZ-price:0.0-due;sell:128025.SZ-price:0.0-due;sell:110031.SH-price:0.0-due;sell:128017.SZ-price:0.0-due;
2015-01-06,2284.5,-0.0,2284.5,buy:126018.SH-price:94.17-low price;buy:126019.SH-price:97.9-low price;buy:110009.SH-price:93.82-low price;buy:110030.SH-price:100.0214-low price;,,126018.SH,94.17,94.17,126019.SH,97.9,97.9,110009.SH,93.82,93.82,110030.SH,100.0214,100.0214
2015-01-07,2284.96,0.46,2284.5,,,126018.SH,94.17,94.26,126019.SH,97.9,97.85,110009.SH,93.82,93.82,110030.SH,100.0214,100.023
2015-01-08,2286.53,2.03,2284.5,,,126018.SH,94.17,94.3,126019.SH,97.9,97.96,110009.SH,93.82,93.82,110030.SH,100.0214,100.0247
2015-01-09,2287.26,2.76,2284.5,,,126018.SH,94.17,94.31,126019.SH,97.9,98.02,110009.SH,93.82,93.82,110030.SH,100.0214,100.0263
2015-01-12,2288.46,3.96,2284.5,,,126018.SH,94.17,94.38,126019.SH,97.9,98.06,110009.SH,93.82,93.82,110030.SH,100.0214,100.0312
2015-01-13,2670.58,3.77,2666.8,,sell:110030.SH-price:138.26-premium;,126018.SH,94.17,94.41,126019.SH,97.9,98.02,110009.SH,93.82,93.82
2015-01-14,2670.6,3.79,2666.8,,,126018.SH,94.17,94.45,126019.SH,97.9,97.98,110009.SH,93.82,93.82
2015-01-15,2670.59,3.79,2666.8,,,126018.SH,94.17,94.44,126019.SH,97.9,97.99,110009.SH,93.82,93.82
2015-01-16,2673.11,6.3,2666.8,,,126018.SH,94.17,94.6,126019.SH,97.9,98.07,110009.SH,93.82,93.82
2015-01-19,2673.81,7.01,2666.8,buy:110017.SH-price:125.12-low price;,,126018.SH,94.17,94.58,126019.SH,97.9,98.16,110009.SH,93.82,93.82,110017.SH,125.12,125.12
2015-01-20,2685.54,18.73,2666.8,,,126018.SH,94.17,94.7,126019.SH,97.9,98.15,110009.SH,93.82,93.82,110017.SH,125.12,126.44
2015-01-21,2730.41,63.61,2666.8,,,126018.SH,94.17,94.72,126019.SH,97.9,98.18,110009.SH,93.82,93.82,110017.SH,125.12,131.99
2015-01-22,2745.14,78.34,2666.8,,,126018.SH,94.17,94.97,126019.SH,97.9,98.22,110009.SH,93.82,93.82,110017.SH,125.12,133.45
2015-01-23,2734.73,67.92,2666.8,,,126018.SH,94.17,94.93,126019.SH,97.9,98.22,110009.SH,93.82,93.82,110017.SH,125.12,132.2
2015-01-26,2750.86,84.05,2666.8,,,126018.SH,94.17,95.03,126019.SH,97.9,98.31,110009.SH,93.82,93.82,110017.SH,125.12,133.97
2015-01-27,2742.42,75.61,2666.8,,,126018.SH,94.17,95.05,126019.SH,97.9,98.3,110009.SH,93.82,93.82,110017.SH,125.12,132.9
2015-01-28,2729.03,62.22,2666.8,,,126018.SH,94.17,95.2,126019.SH,97.9,98.32,110009.SH,93.82,93.82,110017.SH,125.12,131.0
2015-01-29,2733.23,66.43,2666.8,buy:126729.SZ-price:127.0-low price;buy:110015.SH-price:124.21-low price;,,126018.SH,94.17,95.24,126019.SH,97.9,98.33,110009.SH,93.82,93.82,110017.SH,125.12,131.46,126729.SZ,127.0,127.0,110015.SH,124.21,124.21
2015-01-30,2699.02,32.22,2666.8,buy:125089.SZ-price:127.21-low price;,,126018.SH,94.17,95.24,126019.SH,97.9,98.33,110009.SH,93.82,93.82,110017.SH,125.12,128.62,126729.SZ,127.0,126.52,110015.SH,124.21,123.25,125089.SZ,127.21,127.21
2015-02-02,2623.94,-42.86,2666.8,buy:110012.SH-price:126.06-low price;buy:110020.SH-price:123.12-low price;buy:110023.SH-price:127.31-low price;FULL_purchase_failbuy:113008.SH-price:100.0005-low price;FULL_purchase_fail,,126018.SH,94.17,95.2,126019.SH,97.9,98.31,110009.SH,93.82,93.82,110017.SH,125.12,123.8,126729.SZ,127.0,125.70100000000001,110015.SH,124.21,119.94,125089.SZ,127.21,126.85,110012.SH,126.06,126.06,110020.SH,123.12,123.12,110023.SH,127.31,127.31
2015-02-03,2699.88,33.07,2666.8,FULL_purchase_failbuy:113008.SH-price:100.0011-low price;FULL_purchase_fail,,126018.SH,94.17,95.24,126019.SH,97.9,98.32,110009.SH,93.82,93.82,110017.SH,125.12,122.93,126729.SZ,127.0,125.023,110015.SH,124.21,122.29,125089.SZ,127.21,127.75,110012.SH,126.06,127.6,110020.SH,123.12,124.59,110023.SH,127.31,132.09
2015-02-04,2703.68,36.87,2666.8,FULL_purchase_failbuy:113008.SH-price:100.0016-low price;FULL_purchase_fail,,126018.SH,94.17,95.28,126019.SH,97.9,98.33,110009.SH,93.82,93.82,110017.SH,125.12,123.23,126729.SZ,127.0,125.49,110015.SH,124.21,120.46,125089.SZ,127.21,128.9,110012.SH,126.06,128.3,110020.SH,123.12,126.68,110023.SH,127.31,129.59
2015-02-05,2681.75,14.94,2666.8,FULL_purchase_failbuy:113008.SH-price:100.0022-low price;FULL_purchase_fail,,126018.SH,94.17,95.3,126019.SH,97.9,98.4,110009.SH,93.82,93.82,110017.SH,125.12,120.74,126729.SZ,127.0,125.0,110015.SH,124.21,119.01,125089.SZ,127.21,129.5,110012.SH,126.06,128.61,110020.SH,123.12,126.9,110023.SH,127.31,130.05
2015-02-06,2523.23,-143.58,2666.8,FULL_purchase_failbuy:113008.SH-price:100.0027-low price;FULL_purchase_fail,,126018.SH,94.17,95.31,126019.SH,97.9,98.41,110009.SH,93.82,93.82,110017.SH,125.12,115.88,126729.SZ,127.0,124.01,110015.SH,124.21,114.66,125089.SZ,127.21,129.2,110012.SH,126.06,127.98,110020.SH,123.12,117.94,110023.SH,127.31,130.44
2015-02-09,2567.12,-99.68,2666.8,FULL_purchase_failbuy:110022.SH-price:127.71-low price;FULL_purchase_failbuy:113008.SH-price:100.0044-low price;FULL_purchase_fail,,126018.SH,94.17,95.38,126019.SH,97.9,98.43,110009.SH,93.82,93.82,110017.SH,125.12,115.0,126729.SZ,127.0,126.399,110015.SH,124.21,114.91,125089.SZ,127.21,130.02,110012.SH,126.06,128.3,110020.SH,123.12,117.0,110023.SH,127.31,133.98
