日期,总收益,持有收益,历史收益,买入情况,卖出情况,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价,股票,买入价,现价
2015-01-05,2433.31,0.0,2433.31,FULL_purchase_failbuy:126018.SH-price:94.26-low price;FULL_purchase_failbuy:126019.SH-price:97.82-low price;FULL_purchase_failbuy:110009.SH-price:93.82-low price;FULL_purchase_failbuy:110030.SH-price:100.0197-low price;FULL_purchase_fail,sell:110033.SH-price:0.0-due;sell:113008.SH-price:0.0-due;sell:113011.SH-price:0.0-due;sell:128016.SZ-price:0.0-due;sell:128019.SZ-price:0.0-due;sell:123002.SZ-price:0.0-due;sell:128021.SZ-price:0.0-due;sell:128025.SZ-price:0.0-due;sell:110031.SH-price:0.0-due;sell:128017.SZ-price:0.0-due;
2015-01-06,2433.31,-0.0,2433.31,buy:126018.SH-price:94.17-low price;buy:126019.SH-price:97.9-low price;buy:110009.SH-price:93.82-low price;buy:110030.SH-price:100.0214-low price;,,126018.SH,94.17,94.17,126019.SH,97.9,97.9,110009.SH,93.82,93.82,110030.SH,100.0214,100.0214
2015-01-07,2433.77,0.46,2433.31,,,126018.SH,94.17,94.26,126019.SH,97.9,97.85,110009.SH,93.82,93.82,110030.SH,100.0214,100.023
2015-01-08,2435.34,2.03,2433.31,,,126018.SH,94.17,94.3,126019.SH,97.9,97.96,110009.SH,93.82,93.82,110030.SH,100.0214,100.0247
2015-01-09,2436.07,2.76,2433.31,,,126018.SH,94.17,94.31,126019.SH,97.9,98.02,110009.SH,93.82,93.82,110030.SH,100.0214,100.0263
2015-01-12,2437.27,3.96,2433.31,,,126018.SH,94.17,94.38,126019.SH,97.9,98.06,110009.SH,93.82,93.82,110030.SH,100.0214,100.0312
2015-01-13,2819.39,3.77,2815.61,,sell:110030.SH-price:138.26-premium;,126018.SH,94.17,94.41,126019.SH,97.9,98.02,110009.SH,93.82,93.82
2015-01-14,2819.4,3.79,2815.61,,,126018.SH,94.17,94.45,126019.SH,97.9,97.98,110009.SH,93.82,93.82
2015-01-15,2819.4,3.79,2815.61,,,126018.SH,94.17,94.44,126019.SH,97.9,97.99,110009.SH,93.82,93.82
2015-01-16,2821.92,6.3,2815.61,,,126018.SH,94.17,94.6,126019.SH,97.9,98.07,110009.SH,93.82,93.82
2015-01-19,2822.62,7.01,2815.61,buy:110017.SH-price:125.12-low price;,,126018.SH,94.17,94.58,126019.SH,97.9,98.16,110009.SH,93.82,93.82,110017.SH,125.12,125.12
2015-01-20,2834.35,18.73,2815.61,,,126018.SH,94.17,94.7,126019.SH,97.9,98.15,110009.SH,93.82,93.82,110017.SH,125.12,126.44
2015-01-21,2879.22,63.61,2815.61,,,126018.SH,94.17,94.72,126019.SH,97.9,98.18,110009.SH,93.82,93.82,110017.SH,125.12,131.99
2015-01-22,2893.95,78.34,2815.61,,,126018.SH,94.17,94.97,126019.SH,97.9,98.22,110009.SH,93.82,93.82,110017.SH,125.12,133.45
2015-01-23,2883.54,67.92,2815.61,,,126018.SH,94.17,94.93,126019.SH,97.9,98.22,110009.SH,93.82,93.82,110017.SH,125.12,132.2
2015-01-26,2899.67,84.05,2815.61,,,126018.SH,94.17,95.03,126019.SH,97.9,98.31,110009.SH,93.82,93.82,110017.SH,125.12,133.97
2015-01-27,2891.22,75.61,2815.61,,,126018.SH,94.17,95.05,126019.SH,97.9,98.3,110009.SH,93.82,93.82,110017.SH,125.12,132.9
2015-01-28,2877.84,62.22,2815.61,,,126018.SH,94.17,95.2,126019.SH,97.9,98.32,110009.SH,93.82,93.82,110017.SH,125.12,131.0
2015-01-29,2882.04,66.43,2815.61,buy:126729.SZ-price:127.0-low price;buy:110015.SH-price:124.21-low price;,,126018.SH,94.17,95.24,126019.SH,97.9,98.33,110009.SH,93.82,93.82,110017.SH,125.12,131.46,126729.SZ,127.0,127.0,110015.SH,124.21,124.21
2015-01-30,2847.83,32.22,2815.61,buy:125089.SZ-price:127.21-low price;,,126018.SH,94.17,95.24,126019.SH,97.9,98.33,110009.SH,93.82,93.82,110017.SH,125.12,128.62,126729.SZ,127.0,126.52,110015.SH,124.21,123.25,125089.SZ,127.21,127.21
2015-02-02,2772.75,-42.86,2815.61,buy:110012.SH-price:126.06-low price;buy:110020.SH-price:123.12-low price;buy:110023.SH-price:127.31-low price;FULL_purchase_failbuy:113008.SH-price:100.0005-low price;FULL_purchase_fail,,126018.SH,94.17,95.2,126019.SH,97.9,98.31,110009.SH,93.82,93.82,110017.SH,125.12,123.8,126729.SZ,127.0,125.70100000000001,110015.SH,124.21,119.94,125089.SZ,127.21,126.85,110012.SH,126.06,126.06,110020.SH,123.12,123.12,110023.SH,127.31,127.31
2015-02-03,2848.69,33.07,2815.61,FULL_purchase_failbuy:113008.SH-price:100.0011-low price;FULL_purchase_fail,,126018.SH,94.17,95.24,126019.SH,97.9,98.32,110009.SH,93.82,93.82,110017.SH,125.12,122.93,126729.SZ,127.0,125.023,110015.SH,124.21,122.29,125089.SZ,127.21,127.75,110012.SH,126.06,127.6,110020.SH,123.12,124.59,110023.SH,127.31,132.09
2015-02-04,2852.49,36.87,2815.61,FULL_purchase_failbuy:113008.SH-price:100.0016-low price;FULL_purchase_fail,,126018.SH,94.17,95.28,126019.SH,97.9,98.33,110009.SH,93.82,93.82,110017.SH,125.12,123.23,126729.SZ,127.0,125.49,110015.SH,124.21,120.46,125089.SZ,127.21,128.9,110012.SH,126.06,128.3,110020.SH,123.12,126.68,110023.SH,127.31,129.59
2015-02-05,2830.56,14.94,2815.61,FULL_purchase_failbuy:113008.SH-price:100.0022-low price;FULL_purchase_fail,,126018.SH,94.17,95.3,126019.SH,97.9,98.4,110009.SH,93.82,93.82,110017.SH,125.12,120.74,126729.SZ,127.0,125.0,110015.SH,124.21,119.01,125089.SZ,127.21,129.5,110012.SH,126.06,128.61,110020.SH,123.12,126.9,110023.SH,127.31,130.05
2015-02-06,2672.04,-143.58,2815.61,FULL_purchase_failbuy:113008.SH-price:100.0027-low price;FULL_purchase_fail,,126018.SH,94.17,95.31,126019.SH,97.9,98.41,110009.SH,93.82,93.82,110017.SH,125.12,115.88,126729.SZ,127.0,124.01,110015.SH,124.21,114.66,125089.SZ,127.21,129.2,110012.SH,126.06,127.98,110020.SH,123.12,117.94,110023.SH,127.31,130.44
2015-02-09,2715.93,-99.68,2815.61,FULL_purchase_failbuy:110022.SH-price:127.71-low price;FULL_purchase_failbuy:113008.SH-price:100.0044-low price;FULL_purchase_fail,,126018.SH,94.17,95.38,126019.SH,97.9,98.43,110009.SH,93.82,93.82,110017.SH,125.12,115.0,126729.SZ,127.0,126.399,110015.SH,124.21,114.91,125089.SZ,127.21,130.02,110012.SH,126.06,128.3,110020.SH,123.12,117.0,110023.SH,127.31,133.98
